datetime,508-co2,508-damper,508-occupant,604-co2,604-damper,604-occupant,511-co2,511-damper,511-occupant,601-co2,601-damper,601-occupant
2017-03-21 00:00:00,364.8,0.0,1.0,358.0,0.0,2.0,400.96,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:01:00,364.8,0.0,1.0,354.0,0.0,2.0,400.96,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:02:00,364.8,0.0,1.0,354.0,0.0,2.0,400.96,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:03:00,364.8,0.0,1.0,354.0,0.0,2.0,400.96,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:04:00,365.76,0.0,1.0,354.0,0.0,2.0,400.96,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:05:00,365.76,0.0,1.0,354.0,0.0,2.0,400.96,0.0,1.0,412.0,0.0,0.0
2017-03-21 00:06:00,365.76,0.0,1.0,360.0,0.0,2.0,408.0,0.0,1.0,412.0,0.0,0.0
2017-03-21 00:07:00,365.76,0.0,1.0,360.0,0.0,2.0,408.0,0.0,1.0,412.0,0.0,0.0
2017-03-21 00:08:00,365.76,0.0,1.0,360.0,0.0,2.0,408.0,0.0,1.0,412.0,0.0,0.0
2017-03-21 00:09:00,360.0,0.0,1.0,360.0,0.0,2.0,408.0,0.0,1.0,412.0,0.0,0.0
2017-03-21 00:10:00,360.0,0.0,1.0,360.0,0.0,2.0,408.0,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:11:00,360.0,0.0,1.0,362.0,0.0,2.0,404.8,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:12:00,360.0,0.0,1.0,362.0,0.0,2.0,404.8,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:13:00,360.0,0.0,1.0,362.0,0.0,2.0,404.8,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:14:00,358.72,0.0,1.0,362.0,0.0,2.0,404.8,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:15:00,358.72,0.0,1.0,362.0,0.0,2.0,404.8,0.0,1.0,430.0,0.0,0.0
2017-03-21 00:16:00,358.72,0.0,1.0,356.0,0.0,2.0,401.92,0.0,1.0,430.0,0.0,0.0
2017-03-21 00:17:00,358.72,0.0,1.0,356.0,0.0,2.0,401.92,0.0,1.0,430.0,0.0,0.0
2017-03-21 00:18:00,358.72,0.0,1.0,356.0,0.0,2.0,401.92,0.0,1.0,430.0,0.0,0.0
2017-03-21 00:19:00,363.84,0.0,1.0,356.0,0.0,2.0,401.92,0.0,1.0,430.0,0.0,0.0
2017-03-21 00:20:00,363.84,0.0,1.0,356.0,0.0,2.0,396.8,0.0,1.0,427.0,0.0,0.0
2017-03-21 00:21:00,363.84,0.0,1.0,352.0,0.0,2.0,396.8,0.0,1.0,427.0,0.0,0.0
2017-03-21 00:22:00,363.84,0.0,1.0,352.0,0.0,2.0,396.8,0.0,1.0,427.0,0.0,0.0
2017-03-21 00:23:00,363.84,0.0,1.0,352.0,0.0,2.0,396.8,0.0,1.0,427.0,0.0,0.0
2017-03-21 00:24:00,364.8,0.0,1.0,352.0,0.0,2.0,396.8,0.0,1.0,427.0,0.0,0.0
2017-03-21 00:25:00,364.8,0.0,1.0,352.0,0.0,2.0,402.88,0.0,1.0,418.0,0.0,0.0
2017-03-21 00:26:00,364.8,0.0,1.0,355.0,0.0,2.0,402.88,0.0,1.0,418.0,0.0,0.0
2017-03-21 00:27:00,364.8,0.0,1.0,355.0,0.0,2.0,402.88,0.0,1.0,418.0,0.0,0.0
2017-03-21 00:28:00,364.8,0.0,1.0,355.0,0.0,2.0,402.88,0.0,1.0,418.0,0.0,0.0
2017-03-21 00:29:00,364.8,0.0,1.0,355.0,0.0,2.0,402.88,0.0,1.0,418.0,0.0,0.0
2017-03-21 00:30:00,362.88,0.0,1.0,355.0,0.0,2.0,402.88,0.0,1.0,426.0,0.0,0.0
2017-03-21 00:31:00,362.88,0.0,1.0,363.0,0.0,2.0,396.8,0.0,1.0,426.0,0.0,0.0
2017-03-21 00:32:00,362.88,0.0,1.0,363.0,0.0,2.0,396.8,0.0,1.0,426.0,0.0,0.0
2017-03-21 00:33:00,362.88,0.0,1.0,363.0,0.0,2.0,396.8,0.0,1.0,426.0,0.0,0.0
2017-03-21 00:34:00,362.88,0.0,1.0,363.0,0.0,2.0,396.8,0.0,1.0,426.0,0.0,0.0
2017-03-21 00:35:00,362.88,0.0,1.0,363.0,0.0,2.0,396.8,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:36:00,363.84,0.0,1.0,356.0,0.0,2.0,403.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:37:00,363.84,0.0,1.0,356.0,0.0,2.0,403.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:38:00,363.84,0.0,1.0,356.0,0.0,2.0,403.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:39:00,360.96,0.0,1.0,356.0,0.0,2.0,403.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:40:00,360.96,0.0,1.0,356.0,0.0,2.0,403.84,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:41:00,360.96,0.0,1.0,361.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:42:00,360.96,0.0,1.0,361.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:43:00,360.96,0.0,1.0,361.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:44:00,360.96,0.0,1.0,361.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 00:45:00,360.96,0.0,1.0,361.0,0.0,2.0,397.76,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:46:00,360.96,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:47:00,360.96,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:48:00,361.92,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:49:00,353.92,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:50:00,353.92,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:51:00,353.92,0.0,1.0,353.0,0.0,2.0,400.96,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:52:00,353.92,0.0,1.0,353.0,0.0,2.0,400.96,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:53:00,353.92,0.0,1.0,353.0,0.0,2.0,400.96,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:54:00,349.76,0.0,1.0,353.0,0.0,2.0,400.96,0.0,1.0,416.0,0.0,0.0
2017-03-21 00:55:00,349.76,0.0,1.0,353.0,0.0,2.0,400.96,0.0,1.0,421.0,0.0,0.0
2017-03-21 00:56:00,349.76,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,421.0,0.0,0.0
2017-03-21 00:57:00,349.76,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,421.0,0.0,0.0
2017-03-21 00:58:00,349.76,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,421.0,0.0,0.0
2017-03-21 00:59:00,347.84,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,421.0,0.0,0.0
2017-03-21 01:00:00,347.84,0.0,1.0,360.0,0.0,2.0,401.92,0.0,1.0,417.0,0.0,0.0
2017-03-21 01:01:00,347.84,0.0,1.0,360.0,0.0,2.0,409.92,0.0,1.0,417.0,0.0,0.0
2017-03-21 01:02:00,347.84,0.0,1.0,360.0,0.0,2.0,409.92,0.0,1.0,417.0,0.0,0.0
2017-03-21 01:03:00,347.84,0.0,1.0,360.0,0.0,2.0,409.92,0.0,1.0,417.0,0.0,0.0
2017-03-21 01:04:00,364.8,0.0,1.0,360.0,0.0,2.0,409.92,0.0,1.0,417.0,0.0,0.0
2017-03-21 01:05:00,364.8,0.0,1.0,360.0,0.0,2.0,409.92,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:06:00,364.8,0.0,1.0,358.0,0.0,2.0,396.8,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:07:00,364.8,0.0,1.0,358.0,0.0,2.0,396.8,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:08:00,364.8,0.0,1.0,358.0,0.0,2.0,396.8,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:09:00,352.96,0.0,1.0,358.0,0.0,2.0,396.8,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:10:00,352.96,0.0,1.0,358.0,0.0,2.0,396.8,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:11:00,352.96,0.0,1.0,352.0,0.0,2.0,397.76,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:12:00,352.96,0.0,1.0,352.0,0.0,2.0,397.76,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:13:00,352.96,0.0,1.0,352.0,0.0,2.0,397.76,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:14:00,348.8,0.0,1.0,352.0,0.0,2.0,397.76,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:15:00,348.8,0.0,1.0,352.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:16:00,348.8,0.0,1.0,350.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:17:00,348.8,0.0,1.0,350.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:18:00,348.8,0.0,1.0,350.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:19:00,348.8,0.0,1.0,350.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:20:00,348.8,0.0,1.0,350.0,0.0,2.0,397.76,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:21:00,348.8,0.0,1.0,350.0,0.0,2.0,390.72,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:22:00,348.8,0.0,1.0,350.0,0.0,2.0,390.72,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:23:00,348.8,0.0,1.0,350.0,0.0,2.0,390.72,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:24:00,358.72,0.0,1.0,350.0,0.0,2.0,390.72,0.0,1.0,422.0,0.0,0.0
2017-03-21 01:25:00,358.72,0.0,1.0,350.0,0.0,2.0,390.72,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:26:00,358.72,0.0,1.0,355.0,0.0,2.0,400.96,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:27:00,358.72,0.0,1.0,355.0,0.0,2.0,400.96,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:28:00,358.72,0.0,1.0,355.0,0.0,2.0,400.96,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:29:00,349.76,0.0,1.0,355.0,0.0,2.0,400.96,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:30:00,349.76,0.0,1.0,355.0,0.0,2.0,400.96,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:31:00,349.76,0.0,1.0,352.0,0.0,2.0,393.92,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:32:00,349.76,0.0,1.0,352.0,0.0,2.0,393.92,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:33:00,349.76,0.0,1.0,352.0,0.0,2.0,393.92,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:34:00,341.76,0.0,1.0,352.0,0.0,2.0,393.92,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:35:00,341.76,0.0,1.0,352.0,0.0,2.0,393.92,0.0,1.0,419.0,0.0,0.0
2017-03-21 01:36:00,341.76,0.0,1.0,346.0,0.0,2.0,404.8,0.0,1.0,419.0,0.0,0.0
2017-03-21 01:37:00,341.76,0.0,1.0,346.0,0.0,2.0,404.8,0.0,1.0,419.0,0.0,0.0
2017-03-21 01:38:00,341.76,0.0,1.0,346.0,0.0,2.0,404.8,0.0,1.0,419.0,0.0,0.0
2017-03-21 01:39:00,352.96,0.0,1.0,346.0,0.0,2.0,404.8,0.0,1.0,419.0,0.0,0.0
2017-03-21 01:40:00,352.96,0.0,1.0,346.0,0.0,2.0,404.8,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:41:00,352.96,0.0,1.0,346.0,0.0,2.0,400.96,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:42:00,352.96,0.0,1.0,346.0,0.0,2.0,400.96,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:43:00,352.96,0.0,1.0,346.0,0.0,2.0,400.96,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:44:00,352.96,0.0,1.0,346.0,0.0,2.0,400.96,0.0,1.0,418.0,0.0,0.0
2017-03-21 01:45:00,352.96,0.0,1.0,346.0,0.0,2.0,400.96,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:46:00,352.96,0.0,1.0,346.0,0.0,2.0,400.0,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:47:00,352.96,0.0,1.0,346.0,0.0,2.0,400.0,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:48:00,352.96,0.0,1.0,346.0,0.0,2.0,400.0,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:49:00,344.96,0.0,1.0,346.0,0.0,2.0,400.0,0.0,1.0,416.0,0.0,0.0
2017-03-21 01:50:00,344.96,0.0,1.0,346.0,0.0,2.0,400.0,0.0,1.0,413.0,0.0,0.0
2017-03-21 01:51:00,344.96,0.0,1.0,353.0,0.0,2.0,400.0,0.0,1.0,413.0,0.0,0.0
2017-03-21 01:52:00,344.96,0.0,1.0,353.0,0.0,2.0,400.0,0.0,1.0,413.0,0.0,0.0
2017-03-21 01:53:00,344.96,0.0,1.0,353.0,0.0,2.0,400.0,0.0,1.0,413.0,0.0,0.0
2017-03-21 01:54:00,347.84,0.0,1.0,353.0,0.0,2.0,400.0,0.0,1.0,413.0,0.0,0.0
2017-03-21 01:55:00,347.84,0.0,1.0,353.0,0.0,2.0,400.0,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:56:00,347.84,0.0,1.0,355.0,0.0,2.0,397.76,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:57:00,347.84,0.0,1.0,355.0,0.0,2.0,397.76,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:58:00,347.84,0.0,1.0,355.0,0.0,2.0,397.76,0.0,1.0,424.0,0.0,0.0
2017-03-21 01:59:00,339.84,0.0,1.0,355.0,0.0,2.0,397.76,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:00:00,339.84,0.0,1.0,355.0,0.0,2.0,397.76,0.0,1.0,417.0,0.0,0.0
2017-03-21 02:01:00,339.84,0.0,1.0,355.0,0.0,2.0,395.84,0.0,1.0,417.0,0.0,0.0
2017-03-21 02:02:00,339.84,0.0,1.0,355.0,0.0,2.0,395.84,0.0,1.0,417.0,0.0,0.0
2017-03-21 02:03:00,339.84,0.0,1.0,355.0,0.0,2.0,395.84,0.0,1.0,417.0,0.0,0.0
2017-03-21 02:04:00,342.72,0.0,1.0,355.0,0.0,2.0,395.84,0.0,1.0,417.0,0.0,0.0
2017-03-21 02:05:00,342.72,0.0,1.0,355.0,0.0,2.0,395.84,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:06:00,342.72,0.0,1.0,350.0,0.0,2.0,400.0,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:07:00,342.72,0.0,1.0,350.0,0.0,2.0,400.0,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:08:00,342.72,0.0,1.0,350.0,0.0,2.0,400.0,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:09:00,344.0,0.0,1.0,350.0,0.0,2.0,400.0,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:10:00,344.0,0.0,1.0,350.0,0.0,2.0,400.0,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:11:00,344.0,0.0,1.0,352.0,0.0,2.0,394.88,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:12:00,344.0,0.0,1.0,352.0,0.0,2.0,394.88,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:13:00,344.0,0.0,1.0,352.0,0.0,2.0,394.88,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:14:00,339.84,0.0,1.0,352.0,0.0,2.0,394.88,0.0,1.0,421.0,0.0,0.0
2017-03-21 02:15:00,339.84,0.0,1.0,352.0,0.0,2.0,394.88,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:16:00,339.84,0.0,1.0,348.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:17:00,339.84,0.0,1.0,348.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:18:00,339.84,0.0,1.0,348.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:19:00,342.72,0.0,1.0,348.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:20:00,342.72,0.0,1.0,348.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:21:00,342.72,0.0,1.0,339.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:22:00,342.72,0.0,1.0,339.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:23:00,342.72,0.0,1.0,339.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:24:00,336.96,0.0,1.0,339.0,0.0,2.0,396.8,0.0,1.0,424.0,0.0,0.0
2017-03-21 02:25:00,336.96,0.0,1.0,339.0,0.0,2.0,396.8,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:26:00,336.96,0.0,1.0,346.0,0.0,2.0,395.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:27:00,336.96,0.0,1.0,346.0,0.0,2.0,395.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:28:00,336.96,0.0,1.0,346.0,0.0,2.0,395.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:29:00,342.72,0.0,1.0,346.0,0.0,2.0,395.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:30:00,342.72,0.0,1.0,346.0,0.0,2.0,395.84,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:31:00,342.72,0.0,1.0,349.0,0.0,2.0,400.0,0.0,1.0,414.0,0.0,0.0
2017-03-21 02:32:00,342.72,0.0,1.0,349.0,0.0,2.0,400.0,0.0,1.0,414.0,0.0,0.0
2017-03-21 02:33:00,342.72,0.0,1.0,349.0,0.0,2.0,400.0,0.0,1.0,414.0,0.0,0.0
2017-03-21 02:34:00,339.84,0.0,1.0,349.0,0.0,2.0,400.0,0.0,1.0,414.0,0.0,0.0
2017-03-21 02:35:00,339.84,0.0,1.0,349.0,0.0,2.0,400.0,0.0,1.0,414.0,0.0,0.0
2017-03-21 02:36:00,339.84,0.0,1.0,349.0,0.0,2.0,390.72,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:37:00,339.84,0.0,1.0,349.0,0.0,2.0,390.72,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:38:00,339.84,0.0,1.0,349.0,0.0,2.0,390.72,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:39:00,342.72,0.0,1.0,349.0,0.0,2.0,390.72,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:40:00,342.72,0.0,1.0,348.0,0.0,2.0,390.72,0.0,1.0,416.0,0.0,0.0
2017-03-21 02:41:00,342.72,0.0,1.0,348.0,0.0,2.0,400.96,0.0,1.0,412.0,0.0,0.0
2017-03-21 02:42:00,342.72,0.0,1.0,348.0,0.0,2.0,400.96,0.0,1.0,412.0,0.0,0.0
2017-03-21 02:43:00,342.72,0.0,1.0,348.0,0.0,2.0,400.96,0.0,1.0,412.0,0.0,0.0
2017-03-21 02:44:00,337.92,0.0,1.0,348.0,0.0,2.0,400.96,0.0,1.0,412.0,0.0,0.0
2017-03-21 02:45:00,337.92,0.0,1.0,348.0,0.0,2.0,400.96,0.0,1.0,412.0,0.0,0.0
2017-03-21 02:46:00,337.92,0.0,1.0,340.0,0.0,2.0,401.92,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:47:00,337.92,0.0,1.0,340.0,0.0,2.0,401.92,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:48:00,337.92,0.0,1.0,340.0,0.0,2.0,401.92,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:49:00,331.84,0.0,1.0,340.0,0.0,2.0,401.92,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:50:00,331.84,0.0,1.0,340.0,0.0,2.0,401.92,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:51:00,331.84,0.0,1.0,328.0,0.0,2.0,396.8,0.0,1.0,408.0,0.0,0.0
2017-03-21 02:52:00,331.84,0.0,1.0,328.0,0.0,2.0,396.8,0.0,1.0,408.0,0.0,0.0
2017-03-21 02:53:00,331.84,0.0,1.0,328.0,0.0,2.0,396.8,0.0,1.0,408.0,0.0,0.0
2017-03-21 02:54:00,333.76,0.0,1.0,328.0,0.0,2.0,396.8,0.0,1.0,408.0,0.0,0.0
2017-03-21 02:55:00,333.76,0.0,1.0,328.0,0.0,2.0,396.8,0.0,1.0,408.0,0.0,0.0
2017-03-21 02:56:00,333.76,0.0,1.0,336.0,0.0,2.0,400.96,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:57:00,333.76,0.0,1.0,336.0,0.0,2.0,400.96,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:58:00,333.76,0.0,1.0,336.0,0.0,2.0,400.96,0.0,1.0,413.0,0.0,0.0
2017-03-21 02:59:00,333.76,0.0,1.0,336.0,0.0,2.0,400.96,0.0,1.0,413.0,0.0,0.0
2017-03-21 03:00:00,334.72,0.0,1.0,336.0,0.0,2.0,400.96,0.0,1.0,413.0,0.0,0.0
2017-03-21 03:01:00,334.72,0.0,1.0,342.0,0.0,2.0,398.72,0.0,1.0,413.0,0.0,0.0
2017-03-21 03:02:00,334.72,0.0,1.0,342.0,0.0,2.0,398.72,0.0,1.0,413.0,0.0,0.0
2017-03-21 03:03:00,334.72,0.0,1.0,342.0,0.0,2.0,398.72,0.0,1.0,413.0,0.0,0.0
2017-03-21 03:04:00,336.96,0.0,1.0,342.0,0.0,2.0,398.72,0.0,1.0,413.0,0.0,0.0
2017-03-21 03:05:00,336.96,0.0,1.0,342.0,0.0,2.0,398.72,0.0,1.0,413.0,0.0,0.0
2017-03-21 03:06:00,336.96,0.0,1.0,342.0,0.0,2.0,400.0,0.0,1.0,408.0,0.0,0.0
2017-03-21 03:07:00,336.96,0.0,1.0,342.0,0.0,2.0,400.0,0.0,1.0,408.0,0.0,0.0
2017-03-21 03:08:00,336.96,0.0,1.0,342.0,0.0,2.0,400.0,0.0,1.0,408.0,0.0,0.0
2017-03-21 03:09:00,331.84,0.0,1.0,342.0,0.0,2.0,400.0,0.0,1.0,408.0,0.0,0.0
2017-03-21 03:10:00,331.84,0.0,1.0,342.0,0.0,2.0,400.0,0.0,1.0,408.0,0.0,0.0
2017-03-21 03:11:00,331.84,0.0,1.0,344.0,0.0,2.0,397.76,0.0,1.0,401.0,0.0,0.0
2017-03-21 03:12:00,331.84,0.0,1.0,344.0,0.0,2.0,397.76,0.0,1.0,401.0,0.0,0.0
2017-03-21 03:13:00,331.84,0.0,1.0,344.0,0.0,2.0,397.76,0.0,1.0,401.0,0.0,0.0
2017-03-21 03:14:00,331.84,0.0,1.0,344.0,0.0,2.0,397.76,0.0,1.0,401.0,0.0,0.0
2017-03-21 03:15:00,331.84,0.0,1.0,344.0,0.0,2.0,397.76,0.0,1.0,401.0,0.0,0.0
2017-03-21 03:16:00,331.84,0.0,1.0,344.0,0.0,2.0,398.72,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:17:00,331.84,0.0,1.0,344.0,0.0,2.0,398.72,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:18:00,332.8,0.0,1.0,344.0,0.0,2.0,398.72,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:19:00,328.96,0.0,1.0,344.0,0.0,2.0,398.72,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:20:00,328.96,0.0,1.0,344.0,0.0,2.0,398.72,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:21:00,328.96,0.0,1.0,340.0,0.0,2.0,390.72,0.0,1.0,412.0,0.0,0.0
2017-03-21 03:22:00,328.96,0.0,1.0,340.0,0.0,2.0,390.72,0.0,1.0,412.0,0.0,0.0
2017-03-21 03:23:00,328.96,0.0,1.0,340.0,0.0,2.0,390.72,0.0,1.0,412.0,0.0,0.0
2017-03-21 03:24:00,328.96,0.0,1.0,340.0,0.0,2.0,390.72,0.0,1.0,412.0,0.0,0.0
2017-03-21 03:25:00,328.96,0.0,1.0,340.0,0.0,2.0,390.72,0.0,1.0,412.0,0.0,0.0
2017-03-21 03:26:00,328.96,0.0,1.0,342.0,0.0,2.0,397.76,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:27:00,328.96,0.0,1.0,342.0,0.0,2.0,397.76,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:28:00,328.96,0.0,1.0,342.0,0.0,2.0,397.76,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:29:00,332.8,0.0,1.0,342.0,0.0,2.0,397.76,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:30:00,332.8,0.0,1.0,342.0,0.0,2.0,397.76,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:31:00,332.8,0.0,1.0,339.0,0.0,2.0,390.72,0.0,1.0,410.0,0.0,0.0
2017-03-21 03:32:00,332.8,0.0,1.0,339.0,0.0,2.0,390.72,0.0,1.0,410.0,0.0,0.0
2017-03-21 03:33:00,332.8,0.0,1.0,339.0,0.0,2.0,390.72,0.0,1.0,410.0,0.0,0.0
2017-03-21 03:34:00,320.96,0.0,1.0,339.0,0.0,2.0,390.72,0.0,1.0,410.0,0.0,0.0
2017-03-21 03:35:00,320.96,0.0,1.0,339.0,0.0,2.0,390.72,0.0,1.0,410.0,0.0,0.0
2017-03-21 03:36:00,320.96,0.0,1.0,336.0,0.0,2.0,388.8,0.0,1.0,406.0,0.0,0.0
2017-03-21 03:37:00,320.96,0.0,1.0,336.0,0.0,2.0,388.8,0.0,1.0,406.0,0.0,0.0
2017-03-21 03:38:00,320.96,0.0,1.0,336.0,0.0,2.0,388.8,0.0,1.0,406.0,0.0,0.0
2017-03-21 03:39:00,320.96,0.0,1.0,336.0,0.0,2.0,388.8,0.0,1.0,406.0,0.0,0.0
2017-03-21 03:40:00,320.96,0.0,1.0,336.0,0.0,2.0,387.84,0.0,1.0,406.0,0.0,0.0
2017-03-21 03:41:00,320.96,0.0,1.0,337.0,0.0,2.0,387.84,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:42:00,320.96,0.0,1.0,337.0,0.0,2.0,387.84,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:43:00,320.96,0.0,1.0,337.0,0.0,2.0,387.84,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:44:00,331.84,0.0,1.0,337.0,0.0,2.0,387.84,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:45:00,331.84,0.0,1.0,337.0,0.0,2.0,382.72,0.0,1.0,405.0,0.0,0.0
2017-03-21 03:46:00,331.84,0.0,1.0,342.0,0.0,2.0,382.72,0.0,1.0,406.0,0.0,0.0
2017-03-21 03:47:00,331.84,0.0,1.0,342.0,0.0,2.0,382.72,0.0,1.0,406.0,0.0,0.0
