datetime,508-co2,508-damper,508-occupant,604-co2,604-damper,604-occupant,511-co2,511-damper,511-occupant,601-co2,601-damper,601-occupant
2017-03-21 00:16:00,9.720000000000027,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,36.0,0.0,0.0
2017-03-21 00:17:00,9.720000000000027,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,36.0,0.0,0.0
2017-03-21 00:18:00,9.720000000000027,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,36.0,0.0,0.0
2017-03-21 00:19:00,14.839999999999975,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,36.0,0.0,0.0
2017-03-21 00:20:00,14.839999999999975,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,33.0,0.0,0.0
2017-03-21 00:21:00,14.839999999999975,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,33.0,0.0,0.0
2017-03-21 00:22:00,14.839999999999975,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,33.0,0.0,0.0
2017-03-21 00:23:00,14.839999999999975,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,33.0,0.0,0.0
2017-03-21 00:24:00,15.800000000000011,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,33.0,0.0,0.0
2017-03-21 00:25:00,15.800000000000011,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 00:26:00,15.800000000000011,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 00:27:00,15.800000000000011,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 00:28:00,15.800000000000011,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 00:29:00,15.800000000000011,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 00:30:00,13.879999999999995,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,32.0,0.0,0.0
2017-03-21 00:31:00,13.879999999999995,0.0,1.0,19.0,0.0,2.0,0,0.0,1.0,32.0,0.0,0.0
2017-03-21 00:32:00,13.879999999999995,0.0,1.0,19.0,0.0,2.0,0,0.0,1.0,32.0,0.0,0.0
2017-03-21 00:33:00,13.879999999999995,0.0,1.0,19.0,0.0,2.0,0,0.0,1.0,32.0,0.0,0.0
2017-03-21 00:34:00,13.879999999999995,0.0,1.0,19.0,0.0,2.0,0,0.0,1.0,32.0,0.0,0.0
2017-03-21 00:35:00,13.879999999999995,0.0,1.0,19.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:36:00,14.839999999999975,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:37:00,14.839999999999975,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:38:00,14.839999999999975,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:39:00,11.95999999999998,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:40:00,11.95999999999998,0.0,1.0,12.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 00:41:00,11.95999999999998,0.0,1.0,17.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 00:42:00,11.95999999999998,0.0,1.0,17.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 00:43:00,11.95999999999998,0.0,1.0,17.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 00:44:00,11.95999999999998,0.0,1.0,17.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 00:45:00,11.95999999999998,0.0,1.0,17.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:46:00,11.95999999999998,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:47:00,11.95999999999998,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:48:00,12.920000000000016,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:49:00,4.920000000000016,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:50:00,4.920000000000016,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:51:00,4.920000000000016,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:52:00,4.920000000000016,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:53:00,4.920000000000016,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:54:00,0.7599999999999909,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 00:55:00,0.7599999999999909,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 00:56:00,0.7599999999999909,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 00:57:00,0.7599999999999909,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 00:58:00,0.7599999999999909,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 00:59:00,0,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 01:00:00,0,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 01:01:00,0,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 01:02:00,0,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 01:03:00,0,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 01:04:00,15.800000000000011,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 01:05:00,15.800000000000011,0.0,1.0,16.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:06:00,15.800000000000011,0.0,1.0,14.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:07:00,15.800000000000011,0.0,1.0,14.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:08:00,15.800000000000011,0.0,1.0,14.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:09:00,3.9599999999999795,0.0,1.0,14.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:10:00,3.9599999999999795,0.0,1.0,14.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:11:00,3.9599999999999795,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:12:00,3.9599999999999795,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:13:00,3.9599999999999795,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:14:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:15:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:16:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:17:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:18:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:19:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:20:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:21:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:22:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:23:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:24:00,9.720000000000027,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,28.0,0.0,0.0
2017-03-21 01:25:00,9.720000000000027,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:26:00,9.720000000000027,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:27:00,9.720000000000027,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:28:00,9.720000000000027,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:29:00,0.7599999999999909,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:30:00,0.7599999999999909,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:31:00,0.7599999999999909,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:32:00,0.7599999999999909,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:33:00,0.7599999999999909,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:34:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:35:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,25.0,0.0,0.0
2017-03-21 01:36:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,25.0,0.0,0.0
2017-03-21 01:37:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,25.0,0.0,0.0
2017-03-21 01:38:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,25.0,0.0,0.0
2017-03-21 01:39:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,25.0,0.0,0.0
2017-03-21 01:40:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:41:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:42:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:43:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:44:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,24.0,0.0,0.0
2017-03-21 01:45:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:46:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:47:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:48:00,3.9599999999999795,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:49:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 01:50:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 01:51:00,0,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 01:52:00,0,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 01:53:00,0,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 01:54:00,0,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 01:55:00,0,0.0,1.0,9.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:56:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:57:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:58:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 01:59:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:00:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 02:01:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 02:02:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 02:03:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 02:04:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,23.0,0.0,0.0
2017-03-21 02:05:00,0,0.0,1.0,11.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:06:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:07:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:08:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:09:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:10:00,0,0.0,1.0,6.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:11:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:12:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:13:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:14:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,27.0,0.0,0.0
2017-03-21 02:15:00,0,0.0,1.0,8.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:16:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:17:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:18:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:19:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:20:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:21:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:22:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:23:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:24:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,30.0,0.0,0.0
2017-03-21 02:25:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:26:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:27:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:28:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:29:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:30:00,0,0.0,1.0,2.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:31:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,20.0,0.0,0.0
2017-03-21 02:32:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,20.0,0.0,0.0
2017-03-21 02:33:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,20.0,0.0,0.0
2017-03-21 02:34:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,20.0,0.0,0.0
2017-03-21 02:35:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,20.0,0.0,0.0
2017-03-21 02:36:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:37:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:38:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:39:00,0,0.0,1.0,5.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:40:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,22.0,0.0,0.0
2017-03-21 02:41:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 02:42:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 02:43:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 02:44:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 02:45:00,0,0.0,1.0,4.0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 02:46:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:47:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:48:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:49:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:50:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:51:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 02:52:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 02:53:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 02:54:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 02:55:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 02:56:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:57:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:58:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 02:59:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 03:00:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 03:01:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 03:02:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 03:03:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 03:04:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 03:05:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,19.0,0.0,0.0
2017-03-21 03:06:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 03:07:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 03:08:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 03:09:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 03:10:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,14.0,0.0,0.0
2017-03-21 03:11:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,7.0,0.0,0.0
2017-03-21 03:12:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,7.0,0.0,0.0
2017-03-21 03:13:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,7.0,0.0,0.0
2017-03-21 03:14:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,7.0,0.0,0.0
2017-03-21 03:15:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,7.0,0.0,0.0
2017-03-21 03:16:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:17:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:18:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:19:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:20:00,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:21:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 03:22:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 03:23:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 03:24:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 03:25:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,18.0,0.0,0.0
2017-03-21 03:26:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:27:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:28:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:29:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:30:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:31:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,16.0,0.0,0.0
2017-03-21 03:32:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,16.0,0.0,0.0
2017-03-21 03:33:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,16.0,0.0,0.0
2017-03-21 03:34:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,16.0,0.0,0.0
2017-03-21 03:35:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,16.0,0.0,0.0
2017-03-21 03:36:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:37:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:38:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:39:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:40:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:41:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:42:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:43:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:44:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:45:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,11.0,0.0,0.0
2017-03-21 03:46:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:47:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:48:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:49:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:50:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,12.0,0.0,0.0
2017-03-21 03:51:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0
2017-03-21 03:52:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0
2017-03-21 03:53:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0
2017-03-21 03:54:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0
2017-03-21 03:55:00,0,0.0,1.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0
